timestamp,rank,division,population_count
2025-04-25T18:27:06.389062,diamond,1,23911
2025-04-25T18:27:06.389062,diamond,2,26533
2025-04-25T18:27:06.389062,diamond,3,32894
2025-04-25T18:27:06.389062,grandmaster,1,16095
2025-04-25T18:27:06.389062,grandmaster,2,22910
2025-04-25T18:27:06.389062,grandmaster,3,40247
2025-04-25T18:27:06.389062,celestial,1,4752
2025-04-25T18:27:06.389062,celestial,2,9009
2025-04-25T18:27:06.389062,celestial,3,21718
2025-04-25T18:27:06.389062,eternity,total,8580
2025-04-25T18:27:06.389062,one_above_all,total,1009
2025-04-26T01:26:56.766633,bronze,1,22106
2025-04-26T01:26:56.766633,bronze,2,27323
2025-04-26T01:26:56.766633,bronze,3,110337
2025-04-26T01:26:56.766633,silver,1,18973
2025-04-26T01:26:56.766633,silver,2,21081
2025-04-26T01:26:56.766633,silver,3,24689
2025-04-26T01:26:56.766633,gold,1,20612
2025-04-26T01:26:56.766633,gold,2,22571
2025-04-26T01:26:56.766633,gold,3,32354
2025-04-26T01:26:56.766633,platinum,1,22542
2025-04-26T01:26:56.766633,platinum,2,24777
2025-04-26T01:26:56.766633,platinum,3,30437
2025-04-26T01:26:56.766633,diamond,1,23934
2025-04-26T01:26:56.766633,diamond,2,26591
2025-04-26T01:26:56.766633,diamond,3,32944
2025-04-26T01:26:56.766633,grandmaster,1,16119
2025-04-26T01:26:56.766633,grandmaster,2,22953
2025-04-26T01:26:56.766633,grandmaster,3,40345
2025-04-26T01:26:56.766633,celestial,1,4757
2025-04-26T01:26:56.766633,celestial,2,9025
2025-04-26T01:26:56.766633,celestial,3,21784
2025-04-26T01:26:56.766633,eternity,total,8600
2025-04-26T01:26:56.766633,one_above_all,total,1006
2025-04-26T06:25:32.228479,bronze,1,22106
2025-04-26T06:25:32.228479,bronze,2,27323
2025-04-26T06:25:32.228479,bronze,3,110337
2025-04-26T06:25:32.228479,silver,1,18973
2025-04-26T06:25:32.228479,silver,2,21081
2025-04-26T06:25:32.228479,silver,3,24689
2025-04-26T06:25:32.228479,gold,1,20612
2025-04-26T06:25:32.228479,gold,2,22571
2025-04-26T06:25:32.228479,gold,3,32354
2025-04-26T06:25:32.228479,platinum,1,22542
2025-04-26T06:25:32.228479,platinum,2,24777
2025-04-26T06:25:32.228479,platinum,3,30437
2025-04-26T06:25:32.228479,diamond,1,23934
2025-04-26T06:25:32.228479,diamond,2,26591
2025-04-26T06:25:32.228479,diamond,3,32944
2025-04-26T06:25:32.228479,grandmaster,1,16119
2025-04-26T06:25:32.228479,grandmaster,2,22953
2025-04-26T06:25:32.228479,grandmaster,3,40345
2025-04-26T06:25:32.228479,celestial,1,4757
2025-04-26T06:25:32.228479,celestial,2,9025
2025-04-26T06:25:32.228479,celestial,3,21784
2025-04-26T06:25:32.228479,eternity,total,8600
2025-04-26T06:25:32.228479,one_above_all,total,1006
2025-04-26T12:35:04.660607,bronze,1,22116
2025-04-26T12:35:04.660607,bronze,2,27333
2025-04-26T12:35:04.660607,bronze,3,110375
2025-04-26T12:35:04.660607,silver,1,18984
2025-04-26T12:35:04.660607,silver,2,21086
2025-04-26T12:35:04.660607,silver,3,24701
2025-04-26T12:35:04.660607,gold,1,20644
2025-04-26T12:35:04.660607,gold,2,22585
2025-04-26T12:35:04.660607,gold,3,32372
2025-04-26T12:35:04.660607,platinum,1,22575
2025-04-26T12:35:04.660607,platinum,2,24803
2025-04-26T12:35:04.660607,platinum,3,30472
2025-04-26T12:35:04.660607,diamond,1,23956
2025-04-26T12:35:04.660607,diamond,2,26619
2025-04-26T12:35:04.660607,diamond,3,32989
2025-04-26T12:35:04.660607,grandmaster,1,16138
2025-04-26T12:35:04.660607,grandmaster,2,22996
2025-04-26T12:35:04.660607,grandmaster,3,40452
2025-04-26T12:35:04.660607,celestial,1,4763
2025-04-26T12:35:04.660607,celestial,2,9042
2025-04-26T12:35:04.660607,celestial,3,21839
2025-04-26T12:35:04.660607,eternity,total,8624
2025-04-26T12:35:04.660607,one_above_all,total,1006
2025-04-26T18:24:13.752796,bronze,1,22128
2025-04-26T18:24:13.752796,bronze,2,27339
2025-04-26T18:24:13.752796,bronze,3,110410
2025-04-26T18:24:13.752796,silver,1,18992
2025-04-26T18:24:13.752796,silver,2,21094
2025-04-26T18:24:13.752796,silver,3,24707
2025-04-26T18:24:13.752796,gold,1,20655
2025-04-26T18:24:13.752796,gold,2,22598
2025-04-26T18:24:13.752796,gold,3,32406
2025-04-26T18:24:13.752796,platinum,1,22587
2025-04-26T18:24:13.752796,platinum,2,24822
2025-04-26T18:24:13.752796,platinum,3,30503
2025-04-26T18:24:13.752796,diamond,1,23972
2025-04-26T18:24:13.752796,diamond,2,26655
2025-04-26T18:24:13.752796,diamond,3,33026
2025-04-26T18:24:13.752796,grandmaster,1,16144
2025-04-26T18:24:13.752796,grandmaster,2,23025
2025-04-26T18:24:13.752796,grandmaster,3,40532
2025-04-26T18:24:13.752796,celestial,1,4769
2025-04-26T18:24:13.752796,celestial,2,9043
2025-04-26T18:24:13.752796,celestial,3,21890
2025-04-26T18:24:13.752796,eternity,total,8638
2025-04-26T18:24:13.752796,one_above_all,total,1004
2025-04-27T01:42:18.381787,bronze,1,22141
2025-04-27T01:42:18.381787,bronze,2,27359
2025-04-27T01:42:18.381787,bronze,3,110469
2025-04-27T01:42:18.381787,silver,1,19004
2025-04-27T01:42:18.381787,silver,2,21105
2025-04-27T01:42:18.381787,silver,3,24717
2025-04-27T01:42:18.381787,gold,1,20673
2025-04-27T01:42:18.381787,gold,2,22609
2025-04-27T01:42:18.381787,gold,3,32436
2025-04-27T01:42:18.381787,platinum,1,22639
2025-04-27T01:42:18.381787,platinum,2,24855
2025-04-27T01:42:18.381787,platinum,3,30537
2025-04-27T01:42:18.381787,diamond,1,24002
2025-04-27T01:42:18.381787,diamond,2,26705
2025-04-27T01:42:18.381787,diamond,3,33091
2025-04-27T01:42:18.381787,grandmaster,1,16187
2025-04-27T01:42:18.381787,grandmaster,2,23063
2025-04-27T01:42:18.381787,grandmaster,3,40649
2025-04-27T01:42:18.381787,celestial,1,4769
2025-04-27T01:42:18.381787,celestial,2,9064
2025-04-27T01:42:18.381787,celestial,3,21948
2025-04-27T01:42:18.381787,eternity,total,8660
2025-04-27T01:42:18.381787,one_above_all,total,1004
2025-04-27T12:35:13.139933,bronze,1,22151
2025-04-27T12:35:13.139933,bronze,2,27368
2025-04-27T12:35:13.139933,bronze,3,110528
2025-04-27T12:35:13.139933,silver,1,19024
2025-04-27T12:35:13.139933,silver,2,21129
2025-04-27T12:35:13.139933,silver,3,24731
2025-04-27T12:35:13.139933,gold,1,20697
2025-04-27T12:35:13.139933,gold,2,22623
2025-04-27T12:35:13.139933,gold,3,32469
2025-04-27T12:35:13.139933,platinum,1,22670
2025-04-27T12:35:13.139933,platinum,2,24878
2025-04-27T12:35:13.139933,platinum,3,30588
2025-04-27T12:35:13.139933,diamond,1,24044
2025-04-27T12:35:13.139933,diamond,2,26738
2025-04-27T12:35:13.139933,diamond,3,33157
2025-04-27T12:35:13.139933,grandmaster,1,16210
2025-04-27T12:35:13.139933,grandmaster,2,23119
2025-04-27T12:35:13.139933,grandmaster,3,40747
2025-04-27T12:35:13.139933,celestial,1,4772
2025-04-27T12:35:13.139933,celestial,2,9085
2025-04-27T12:35:13.139933,celestial,3,21990
2025-04-27T12:35:13.139933,eternity,total,8673
2025-04-27T12:35:13.139933,one_above_all,total,1004
2025-04-27T18:24:41.773365,bronze,1,22164
2025-04-27T18:24:41.773365,bronze,2,27382
2025-04-27T18:24:41.773365,bronze,3,110582
2025-04-27T18:24:41.773365,silver,1,19029
2025-04-27T18:24:41.773365,silver,2,21145
2025-04-27T18:24:41.773365,silver,3,24739
2025-04-27T18:24:41.773365,gold,1,20708
2025-04-27T18:24:41.773365,gold,2,22640
2025-04-27T18:24:41.773365,gold,3,32509
2025-04-27T18:24:41.773365,platinum,1,22699
2025-04-27T18:24:41.773365,platinum,2,24903
2025-04-27T18:24:41.773365,platinum,3,30626
2025-04-27T18:24:41.773365,diamond,1,24072
2025-04-27T18:24:41.773365,diamond,2,26770
2025-04-27T18:24:41.773365,diamond,3,33196
2025-04-27T18:24:41.773365,grandmaster,1,16228
2025-04-27T18:24:41.773365,grandmaster,2,23153
2025-04-27T18:24:41.773365,grandmaster,3,40823
2025-04-27T18:24:41.773365,celestial,1,4777
2025-04-27T18:24:41.773365,celestial,2,9091
2025-04-27T18:24:41.773365,celestial,3,22026
2025-04-27T18:24:41.773365,eternity,total,8685
2025-04-27T18:24:41.773365,one_above_all,total,1003
2025-04-28T01:40:41.836096,bronze,1,22174
2025-04-28T01:40:41.836096,bronze,2,27392
2025-04-28T01:40:41.836096,bronze,3,110629
2025-04-28T01:40:41.836096,silver,1,19039
2025-04-28T01:40:41.836096,silver,2,21158
2025-04-28T01:40:41.836096,silver,3,24755
2025-04-28T01:40:41.836096,gold,1,20734
2025-04-28T01:40:41.836096,gold,2,22661
2025-04-28T01:40:41.836096,gold,3,32534
2025-04-28T01:40:41.836096,platinum,1,22727
2025-04-28T01:40:41.836096,platinum,2,24934
2025-04-28T01:40:41.836096,platinum,3,30673
2025-04-28T01:40:41.836096,diamond,1,24098
2025-04-28T01:40:41.836096,diamond,2,26790
2025-04-28T01:40:41.836096,diamond,3,33234
2025-04-28T01:40:41.836096,grandmaster,1,16269
2025-04-28T01:40:41.836096,grandmaster,2,23208
2025-04-28T01:40:41.836096,grandmaster,3,40923
2025-04-28T01:40:41.836096,celestial,1,4782
2025-04-28T01:40:41.836096,celestial,2,9100
2025-04-28T01:40:41.836096,celestial,3,22082
2025-04-28T01:40:41.836096,eternity,total,8707
2025-04-28T01:40:41.836096,one_above_all,total,1001
2025-04-28T06:35:14.827192,bronze,1,22174
2025-04-28T06:35:14.827192,bronze,2,27392
2025-04-28T06:35:14.827192,bronze,3,110629
2025-04-28T06:35:14.827192,silver,1,19039
2025-04-28T06:35:14.827192,silver,2,21158
2025-04-28T06:35:14.827192,silver,3,24755
2025-04-28T06:35:14.827192,gold,1,20734
2025-04-28T06:35:14.827192,gold,2,22661
2025-04-28T06:35:14.827192,gold,3,32534
2025-04-28T06:35:14.827192,platinum,1,22727
2025-04-28T06:35:14.827192,platinum,2,24934
2025-04-28T06:35:14.827192,platinum,3,30673
2025-04-28T06:35:14.827192,diamond,1,24098
2025-04-28T06:35:14.827192,diamond,2,26790
2025-04-28T06:35:14.827192,diamond,3,33234
2025-04-28T06:35:14.827192,grandmaster,1,16269
2025-04-28T06:35:14.827192,grandmaster,2,23208
2025-04-28T06:35:14.827192,grandmaster,3,40923
2025-04-28T06:35:14.827192,celestial,1,4782
2025-04-28T06:35:14.827192,celestial,2,9100
2025-04-28T06:35:14.827192,celestial,3,22082
2025-04-28T06:35:14.827192,eternity,total,8707
2025-04-28T06:35:14.827192,one_above_all,total,1001
2025-04-28T12:42:40.375942,bronze,1,22187
2025-04-28T12:42:40.375942,bronze,2,27403
2025-04-28T12:42:40.375942,bronze,3,110678
2025-04-28T12:42:40.375942,silver,1,19044
2025-04-28T12:42:40.375942,silver,2,21167
2025-04-28T12:42:40.375942,silver,3,24772
2025-04-28T12:42:40.375942,gold,1,20759
2025-04-28T12:42:40.375942,gold,2,22681
2025-04-28T12:42:40.375942,gold,3,32569
2025-04-28T12:42:40.375942,platinum,1,22754
2025-04-28T12:42:40.375942,platinum,2,24952
2025-04-28T12:42:40.375942,platinum,3,30710
2025-04-28T12:42:40.375942,diamond,1,24134
2025-04-28T12:42:40.375942,diamond,2,26812
2025-04-28T12:42:40.375942,diamond,3,33295
2025-04-28T12:42:40.375942,grandmaster,1,16284
2025-04-28T12:42:40.375942,grandmaster,2,23264
2025-04-28T12:42:40.375942,grandmaster,3,41009
2025-04-28T12:42:40.375942,celestial,1,4786
2025-04-28T12:42:40.375942,celestial,2,9123
2025-04-28T12:42:40.375942,celestial,3,22142
2025-04-28T12:42:40.375942,eternity,total,8730
2025-04-28T12:42:40.375942,one_above_all,total,1002
2025-04-28T18:28:04.103931,bronze,1,22196
2025-04-28T18:28:04.103931,bronze,2,27409
2025-04-28T18:28:04.103931,bronze,3,110708
2025-04-28T18:28:04.103931,silver,1,19056
2025-04-28T18:28:04.103931,silver,2,21177
2025-04-28T18:28:04.103931,silver,3,24781
2025-04-28T18:28:04.103931,gold,1,20779
2025-04-28T18:28:04.103931,gold,2,22700
2025-04-28T18:28:04.103931,gold,3,32597
2025-04-28T18:28:04.103931,platinum,1,22783
2025-04-28T18:28:04.103931,platinum,2,24975
2025-04-28T18:28:04.103931,platinum,3,30736
2025-04-28T18:28:04.103931,diamond,1,24154
2025-04-28T18:28:04.103931,diamond,2,26858
2025-04-28T18:28:04.103931,diamond,3,33333
2025-04-28T18:28:04.103931,grandmaster,1,16305
2025-04-28T18:28:04.103931,grandmaster,2,23287
2025-04-28T18:28:04.103931,grandmaster,3,41062
2025-04-28T18:28:04.103931,celestial,1,4790
2025-04-28T18:28:04.103931,celestial,2,9127
2025-04-28T18:28:04.103931,celestial,3,22187
2025-04-28T18:28:04.103931,eternity,total,8743
2025-04-28T18:28:04.103931,one_above_all,total,1001
2025-04-29T01:38:56.428016,bronze,1,22209
2025-04-29T01:38:56.428016,bronze,2,27422
2025-04-29T01:38:56.428016,bronze,3,110753
2025-04-29T01:38:56.428016,silver,1,19072
2025-04-29T01:38:56.428016,silver,2,21181
2025-04-29T01:38:56.428016,silver,3,24790
2025-04-29T01:38:56.428016,gold,1,20794
2025-04-29T01:38:56.428016,gold,2,22710
2025-04-29T01:38:56.428016,gold,3,32620
2025-04-29T01:38:56.428016,platinum,1,22828
2025-04-29T01:38:56.428016,platinum,2,25015
2025-04-29T01:38:56.428016,platinum,3,30786
2025-04-29T01:38:56.428016,diamond,1,24187
2025-04-29T01:38:56.428016,diamond,2,26907
2025-04-29T01:38:56.428016,diamond,3,33388
2025-04-29T01:38:56.428016,grandmaster,1,16340
2025-04-29T01:38:56.428016,grandmaster,2,23323
2025-04-29T01:38:56.428016,grandmaster,3,41139
2025-04-29T01:38:56.428016,celestial,1,4800
2025-04-29T01:38:56.428016,celestial,2,9145
2025-04-29T01:38:56.428016,celestial,3,22250
2025-04-29T01:38:56.428016,eternity,total,8758
2025-04-29T01:38:56.428016,one_above_all,total,1001
2025-04-29T06:28:56.953023,bronze,1,22209
2025-04-29T06:28:56.953023,bronze,2,27422
2025-04-29T06:28:56.953023,bronze,3,110753
2025-04-29T06:28:56.953023,silver,1,19072
2025-04-29T06:28:56.953023,silver,2,21181
2025-04-29T06:28:56.953023,silver,3,24790
2025-04-29T06:28:56.953023,gold,1,20794
2025-04-29T06:28:56.953023,gold,2,22710
2025-04-29T06:28:56.953023,gold,3,32620
2025-04-29T06:28:56.953023,platinum,1,22828
2025-04-29T06:28:56.953023,platinum,2,25015
2025-04-29T06:28:56.953023,platinum,3,30786
2025-04-29T06:28:56.953023,diamond,1,24187
2025-04-29T06:28:56.953023,diamond,2,26907
2025-04-29T06:28:56.953023,diamond,3,33388
2025-04-29T06:28:56.953023,grandmaster,1,16340
2025-04-29T06:28:56.953023,grandmaster,2,23323
2025-04-29T06:28:56.953023,grandmaster,3,41139
2025-04-29T06:28:56.953023,celestial,1,4800
2025-04-29T06:28:56.953023,celestial,2,9145
2025-04-29T06:28:56.953023,celestial,3,22250
2025-04-29T06:28:56.953023,eternity,total,8758
2025-04-29T06:28:56.953023,one_above_all,total,1001
2025-04-29T12:41:43.922355,bronze,1,22227
2025-04-29T12:41:43.922355,bronze,2,27434
2025-04-29T12:41:43.922355,bronze,3,110820
2025-04-29T12:41:43.922355,silver,1,19078
2025-04-29T12:41:43.922355,silver,2,21201
2025-04-29T12:41:43.922355,silver,3,24806
2025-04-29T12:41:43.922355,gold,1,20819
2025-04-29T12:41:43.922355,gold,2,22730
2025-04-29T12:41:43.922355,gold,3,32654
2025-04-29T12:41:43.922355,platinum,1,22870
2025-04-29T12:41:43.922355,platinum,2,25045
2025-04-29T12:41:43.922355,platinum,3,30836
2025-04-29T12:41:43.922355,diamond,1,24235
2025-04-29T12:41:43.922355,diamond,2,26973
2025-04-29T12:41:43.922355,diamond,3,33465
2025-04-29T12:41:43.922355,grandmaster,1,16372
2025-04-29T12:41:43.922355,grandmaster,2,23389
2025-04-29T12:41:43.922355,grandmaster,3,41242
2025-04-29T12:41:43.922355,celestial,1,4803
2025-04-29T12:41:43.922355,celestial,2,9164
2025-04-29T12:41:43.922355,celestial,3,22335
2025-04-29T12:41:43.922355,eternity,total,8784
2025-04-29T12:41:43.922355,one_above_all,total,1000
2025-04-29T18:26:30.661359,bronze,1,22239
2025-04-29T18:26:30.661359,bronze,2,27447
2025-04-29T18:26:30.661359,bronze,3,110859
2025-04-29T18:26:30.661359,silver,1,19092
2025-04-29T18:26:30.661359,silver,2,21213
2025-04-29T18:26:30.661359,silver,3,24813
2025-04-29T18:26:30.661359,gold,1,20841
2025-04-29T18:26:30.661359,gold,2,22754
2025-04-29T18:26:30.661359,gold,3,32680
2025-04-29T18:26:30.661359,platinum,1,22909
2025-04-29T18:26:30.661359,platinum,2,25061
2025-04-29T18:26:30.661359,platinum,3,30864
2025-04-29T18:26:30.661359,diamond,1,24269
2025-04-29T18:26:30.661359,diamond,2,27007
2025-04-29T18:26:30.661359,diamond,3,33518
2025-04-29T18:26:30.661359,grandmaster,1,16410
2025-04-29T18:26:30.661359,grandmaster,2,23418
2025-04-29T18:26:30.661359,grandmaster,3,41318
2025-04-29T18:26:30.661359,celestial,1,4807
2025-04-29T18:26:30.661359,celestial,2,9171
2025-04-29T18:26:30.661359,celestial,3,22366
2025-04-29T18:26:30.661359,eternity,total,8793
2025-04-29T18:26:30.661359,one_above_all,total,1000
2025-04-30T01:38:19.768476,bronze,1,22250
2025-04-30T01:38:19.768476,bronze,2,27468
2025-04-30T01:38:19.768476,bronze,3,110924
2025-04-30T01:38:19.768476,silver,1,19099
2025-04-30T01:38:19.768476,silver,2,21229
2025-04-30T01:38:19.768476,silver,3,24827
2025-04-30T01:38:19.768476,gold,1,20852
2025-04-30T01:38:19.768476,gold,2,22775
2025-04-30T01:38:19.768476,gold,3,32718
2025-04-30T01:38:19.768476,platinum,1,22941
2025-04-30T01:38:19.768476,platinum,2,25099
2025-04-30T01:38:19.768476,platinum,3,30912
2025-04-30T01:38:19.768476,diamond,1,24317
2025-04-30T01:38:19.768476,diamond,2,27059
2025-04-30T01:38:19.768476,diamond,3,33578
2025-04-30T01:38:19.768476,grandmaster,1,16443
2025-04-30T01:38:19.768476,grandmaster,2,23452
2025-04-30T01:38:19.768476,grandmaster,3,41403
2025-04-30T01:38:19.768476,celestial,1,4813
2025-04-30T01:38:19.768476,celestial,2,9186
2025-04-30T01:38:19.768476,celestial,3,22418
2025-04-30T01:38:19.768476,eternity,total,8806
2025-04-30T01:38:19.768476,one_above_all,total,1000
2025-04-30T06:28:34.879083,bronze,1,22250
2025-04-30T06:28:34.879083,bronze,2,27468
2025-04-30T06:28:34.879083,bronze,3,110924
2025-04-30T06:28:34.879083,silver,1,19099
2025-04-30T06:28:34.879083,silver,2,21229
2025-04-30T06:28:34.879083,silver,3,24827
2025-04-30T06:28:34.879083,gold,1,20852
2025-04-30T06:28:34.879083,gold,2,22775
2025-04-30T06:28:34.879083,gold,3,32718
2025-04-30T06:28:34.879083,platinum,1,22941
2025-04-30T06:28:34.879083,platinum,2,25099
2025-04-30T06:28:34.879083,platinum,3,30912
2025-04-30T06:28:34.879083,diamond,1,24317
2025-04-30T06:28:34.879083,diamond,2,27059
2025-04-30T06:28:34.879083,diamond,3,33578
2025-04-30T06:28:34.879083,grandmaster,1,16443
2025-04-30T06:28:34.879083,grandmaster,2,23452
2025-04-30T06:28:34.879083,grandmaster,3,41403
2025-04-30T06:28:34.879083,celestial,1,4813
2025-04-30T06:28:34.879083,celestial,2,9186
2025-04-30T06:28:34.879083,celestial,3,22418
2025-04-30T06:28:34.879083,eternity,total,8806
2025-04-30T06:28:34.879083,one_above_all,total,1000
2025-04-30T12:38:45.453584,bronze,1,22255
2025-04-30T12:38:45.453584,bronze,2,27480
2025-04-30T12:38:45.453584,bronze,3,110967
2025-04-30T12:38:45.453584,silver,1,19115
2025-04-30T12:38:45.453584,silver,2,21246
2025-04-30T12:38:45.453584,silver,3,24845
2025-04-30T12:38:45.453584,gold,1,20864
2025-04-30T12:38:45.453584,gold,2,22792
2025-04-30T12:38:45.453584,gold,3,32743
2025-04-30T12:38:45.453584,platinum,1,22983
2025-04-30T12:38:45.453584,platinum,2,25113
2025-04-30T12:38:45.453584,platinum,3,30955
2025-04-30T12:38:45.453584,diamond,1,24368
2025-04-30T12:38:45.453584,diamond,2,27110
2025-04-30T12:38:45.453584,diamond,3,33632
2025-04-30T12:38:45.453584,grandmaster,1,16481
2025-04-30T12:38:45.453584,grandmaster,2,23481
2025-04-30T12:38:45.453584,grandmaster,3,41487
2025-04-30T12:38:45.453584,celestial,1,4819
2025-04-30T12:38:45.453584,celestial,2,9199
2025-04-30T12:38:45.453584,celestial,3,22462
2025-04-30T12:38:45.453584,eternity,total,8820
2025-04-30T12:38:45.453584,one_above_all,total,996
2025-04-30T18:27:45.325512,bronze,1,22260
2025-04-30T18:27:45.325512,bronze,2,27485
2025-04-30T18:27:45.325512,bronze,3,110991
2025-04-30T18:27:45.325512,silver,1,19121
2025-04-30T18:27:45.325512,silver,2,21251
2025-04-30T18:27:45.325512,silver,3,24854
2025-04-30T18:27:45.325512,gold,1,20871
2025-04-30T18:27:45.325512,gold,2,22803
2025-04-30T18:27:45.325512,gold,3,32763
2025-04-30T18:27:45.325512,platinum,1,22995
2025-04-30T18:27:45.325512,platinum,2,25132
2025-04-30T18:27:45.325512,platinum,3,30977
2025-04-30T18:27:45.325512,diamond,1,24391
2025-04-30T18:27:45.325512,diamond,2,27126
2025-04-30T18:27:45.325512,diamond,3,33662
2025-04-30T18:27:45.325512,grandmaster,1,16499
2025-04-30T18:27:45.325512,grandmaster,2,23501
2025-04-30T18:27:45.325512,grandmaster,3,41537
2025-04-30T18:27:45.325512,celestial,1,4822
2025-04-30T18:27:45.325512,celestial,2,9200
2025-04-30T18:27:45.325512,celestial,3,22492
2025-04-30T18:27:45.325512,eternity,total,8841
2025-04-30T18:27:45.325512,one_above_all,total,994
2025-05-01T01:46:34.557544,bronze,1,22266
2025-05-01T01:46:34.557544,bronze,2,27495
2025-05-01T01:46:34.557544,bronze,3,111028
2025-05-01T01:46:34.557544,silver,1,19133
2025-05-01T01:46:34.557544,silver,2,21262
2025-05-01T01:46:34.557544,silver,3,24867
2025-05-01T01:46:34.557544,gold,1,20891
2025-05-01T01:46:34.557544,gold,2,22825
2025-05-01T01:46:34.557544,gold,3,32792
2025-05-01T01:46:34.557544,platinum,1,23010
2025-05-01T01:46:34.557544,platinum,2,25164
2025-05-01T01:46:34.557544,platinum,3,31020
2025-05-01T01:46:34.557544,diamond,1,24426
2025-05-01T01:46:34.557544,diamond,2,27168
2025-05-01T01:46:34.557544,diamond,3,33710
2025-05-01T01:46:34.557544,grandmaster,1,16519
2025-05-01T01:46:34.557544,grandmaster,2,23537
2025-05-01T01:46:34.557544,grandmaster,3,41605
2025-05-01T01:46:34.557544,celestial,1,4828
2025-05-01T01:46:34.557544,celestial,2,9215
2025-05-01T01:46:34.557544,celestial,3,22533
2025-05-01T01:46:34.557544,eternity,total,8857
2025-05-01T01:46:34.557544,one_above_all,total,994
2025-05-01T06:29:08.175472,bronze,1,22266
2025-05-01T06:29:08.175472,bronze,2,27495
2025-05-01T06:29:08.175472,bronze,3,111028
2025-05-01T06:29:08.175472,silver,1,19133
2025-05-01T06:29:08.175472,silver,2,21262
2025-05-01T06:29:08.175472,silver,3,24867
2025-05-01T06:29:08.175472,gold,1,20891
2025-05-01T06:29:08.175472,gold,2,22825
2025-05-01T06:29:08.175472,gold,3,32792
2025-05-01T06:29:08.175472,platinum,1,23010
2025-05-01T06:29:08.175472,platinum,2,25164
2025-05-01T06:29:08.175472,platinum,3,31020
2025-05-01T06:29:08.175472,diamond,1,24426
2025-05-01T06:29:08.175472,diamond,2,27168
2025-05-01T06:29:08.175472,diamond,3,33710
2025-05-01T06:29:08.175472,grandmaster,1,16519
2025-05-01T06:29:08.175472,grandmaster,2,23537
2025-05-01T06:29:08.175472,grandmaster,3,41605
2025-05-01T06:29:08.175472,celestial,1,4828
2025-05-01T06:29:08.175472,celestial,2,9215
2025-05-01T06:29:08.175472,celestial,3,22533
2025-05-01T06:29:08.175472,eternity,total,8857
2025-05-01T06:29:08.175472,one_above_all,total,994
2025-05-01T12:38:17.759551,bronze,1,22275
2025-05-01T12:38:17.759551,bronze,2,27501
2025-05-01T12:38:17.759551,bronze,3,111089
2025-05-01T12:38:17.759551,silver,1,19144
2025-05-01T12:38:17.759551,silver,2,21283
2025-05-01T12:38:17.759551,silver,3,24872
2025-05-01T12:38:17.759551,gold,1,20906
2025-05-01T12:38:17.759551,gold,2,22834
2025-05-01T12:38:17.759551,gold,3,32813
2025-05-01T12:38:17.759551,platinum,1,23030
2025-05-01T12:38:17.759551,platinum,2,25192
2025-05-01T12:38:17.759551,platinum,3,31058
2025-05-01T12:38:17.759551,diamond,1,24448
2025-05-01T12:38:17.759551,diamond,2,27215
2025-05-01T12:38:17.759551,diamond,3,33772
2025-05-01T12:38:17.759551,grandmaster,1,16543
2025-05-01T12:38:17.759551,grandmaster,2,23580
2025-05-01T12:38:17.759551,grandmaster,3,41677
2025-05-01T12:38:17.759551,celestial,1,4835
2025-05-01T12:38:17.759551,celestial,2,9227
2025-05-01T12:38:17.759551,celestial,3,22574
2025-05-01T12:38:17.759551,eternity,total,8873
2025-05-01T12:38:17.759551,one_above_all,total,992
2025-05-01T18:27:34.856263,bronze,1,22278
2025-05-01T18:27:34.856263,bronze,2,27505
2025-05-01T18:27:34.856263,bronze,3,111107
2025-05-01T18:27:34.856263,silver,1,19147
2025-05-01T18:27:34.856263,silver,2,21289
2025-05-01T18:27:34.856263,silver,3,24878
2025-05-01T18:27:34.856263,gold,1,20911
2025-05-01T18:27:34.856263,gold,2,22835
2025-05-01T18:27:34.856263,gold,3,32819
2025-05-01T18:27:34.856263,platinum,1,23035
2025-05-01T18:27:34.856263,platinum,2,25203
2025-05-01T18:27:34.856263,platinum,3,31067
2025-05-01T18:27:34.856263,diamond,1,24462
2025-05-01T18:27:34.856263,diamond,2,27232
2025-05-01T18:27:34.856263,diamond,3,33786
2025-05-01T18:27:34.856263,grandmaster,1,16552
2025-05-01T18:27:34.856263,grandmaster,2,23592
2025-05-01T18:27:34.856263,grandmaster,3,41701
2025-05-01T18:27:34.856263,celestial,1,4838
2025-05-01T18:27:34.856263,celestial,2,9231
2025-05-01T18:27:34.856263,celestial,3,22585
2025-05-01T18:27:34.856263,eternity,total,8877
2025-05-01T18:27:34.856263,one_above_all,total,992
2025-05-02T01:38:51.267265,bronze,1,22284
2025-05-02T01:38:51.267265,bronze,2,27513
2025-05-02T01:38:51.267265,bronze,3,111145
2025-05-02T01:38:51.267265,silver,1,19158
2025-05-02T01:38:51.267265,silver,2,21297
2025-05-02T01:38:51.267265,silver,3,24886
2025-05-02T01:38:51.267265,gold,1,20916
2025-05-02T01:38:51.267265,gold,2,22849
2025-05-02T01:38:51.267265,gold,3,32827
2025-05-02T01:38:51.267265,platinum,1,23058
2025-05-02T01:38:51.267265,platinum,2,25227
2025-05-02T01:38:51.267265,platinum,3,31093
2025-05-02T01:38:51.267265,diamond,1,24480
2025-05-02T01:38:51.267265,diamond,2,27245
2025-05-02T01:38:51.267265,diamond,3,33825
2025-05-02T01:38:51.267265,grandmaster,1,16564
2025-05-02T01:38:51.267265,grandmaster,2,23616
