match_uid,replay_id,gamemode
4891510_1738540732_177_11001_10,10111820423,competitive
4891200_1738543033_214_11001_10,10943922245,competitive
4891337_1738535508_386_11001_10,10888221658,competitive
4891243_1738536425_209_11001_10,10904622854,competitive
4890637_1738538826_1064_11001_10,10298825075,competitive
6714068_1738534125_335_11001_10,10322526523,competitive
4891285_1738532096_383_11001_10,10260225787,arcade
4891569_1738532302_3_11001_10,10308530273,arcade
6713599_1738531896_93_11001_10,10544923759,arcade
6711608_1738695678_621_11001_50,50815810923,competitive
6711740_1738602982_254_11001_50,5024227068,competitive
6711398_1738691155_86_11001_50,5030417065,competitive
6711560_1738610248_372_11001_50,5031806637,competitive
6711840_1738609172_300_11001_50,5052608953,competitive
6711359_1738680913_392_11001_50,50971813686,competitive
6711856_1738688580_114_11001_50,5059757022,competitive
6711533_1738679924_356_11001_50,5066918115,competitive
6711445_1738681547_465_11001_50,5066918658,competitive
6711536_1738691349_716_11001_50,50495212321,competitive
6711375_1738678835_318_11001_50,50396416984,competitive
6711783_1738687514_167_11001_50,5072688632,competitive
6711322_1738686321_134_11001_50,50736010120,competitive
6711849_1738685119_83_11001_50,5014279417,competitive
6713439_1738673782_60_11001_10,10692516188,competitive
6711554_1738671441_101_11001_50,50430510318,competitive
6711373_1738668518_83_11001_50,5092459457,competitive
6711357_1738662009_1_11001_50,50662810647,competitive
6711430_1738666693_109_11001_50,50976210048,competitive
6711437_1738660582_82_11001_50,5080048527,competitive
6711421_1738659090_51_11001_50,50560210063,competitive
6713848_1738637712_607_11001_10,10972723804,competitive
6713687_1738693525_190_11001_10,10410921951,competitive
6713378_1738608399_79_11001_10,10894223410,competitive
6715362_1738633966_170_11001_10,10762524042,competitive
4890671_1738689162_103_11001_10,10356121196,competitive
4891199_1738636077_593_11001_10,10950521608,competitive
4890982_1738634743_429_11001_10,10850117498,competitive
6713488_1738632403_649_11001_10,10438121435,competitive
4891485_1738631052_239_11001_10,10450125319,competitive
6713551_1738537047_174_11001_10,10374922385,competitive
6713623_1738694521_232_11001_10,10977020554,competitive
4890903_1738688308_18_11001_10,10541120715,competitive
6713714_1738617496_416_11001_10,10817925468,competitive
6713350_1738695590_353_11001_10,10513220035,competitive
6713765_1738615641_218_11001_10,10848929852,competitive
6713593_1738610058_309_11001_10,10273719637,competitive
6713511_1738624860_476_11001_10,10165822132,competitive
4890892_1738693855_134_11001_10,10619618949,competitive
6713808_1738609198_20_11001_10,10786228033,competitive
6713422_1738607766_145_11001_10,10637632656,competitive
6713361_1738605867_203_11001_10,10408230726,competitive
6711539_1738596166_438_11001_50,5084717341,competitive
6711720_1738607432_451_11001_50,50983611894,competitive
6712009_1738526789_11_11001_50,5010578575,competitive
6711710_1738595245_87_11001_50,50351214096,competitive
6712051_1738695220_141_11001_50,50851511346,competitive
6711368_1738605418_586_11001_50,5034999487,competitive
6713663_1738713675_757_11001_10,10171525510,competitive
4890725_1738704098_64_11001_10,10936123048,competitive
4890754_1738712901_362_11001_10,10504017479,competitive
6714169_1738710966_59_11001_10,10245722946,competitive
4891493_1738714554_135_11001_10,10805315733,competitive
6697052_1738709176_230_11001_10,10826526505,competitive
6714229_1738715471_96_11001_10,10244928946,competitive
6714488_1738718291_19_11001_10,10706820217,custom
6714212_1738720794_222_11001_10,10550126374,custom
6711541_1738702301_338_11001_50,50563611914,custom
6711553_1738697489_848_11001_50,5052447606,custom
6711700_1738703801_45_11001_50,5055879649,custom
6713690_1738719538_771_11001_10,10335821256,custom
6712185_1738705456_1735_11001_50,5023685322,custom
4890652_1738707007_195_11001_10,10750425921,competitive
4890898_1738705558_652_11001_10,10950830011,competitive
6713420_1738719392_126_11001_10,10190319497,competitive
4891500_1738721095_303_11001_10,10410922632,competitive
4890811_1738719691_516_11001_10,10838432404,competitive
4890630_1738718312_524_11001_10,10154718353,competitive
6713540_1738706145_20_11001_10,10956126555,custom
6713753_1738704962_454_11001_10,10996724442,custom
6714160_1738717035_201_11001_10,10144523071,competitive
6713739_1738702953_230_11001_10,10461125832,custom
6713580_1738699998_58_11001_10,10108524261,custom
4890930_1738698731_1_11001_10,10267824334,competitive
6712043_1738700630_575_11001_50,5033457362,arcade
6713541_1738697722_368_11001_10,10701631731,competitive
6711322_1738700360_703_11001_50,5051265019,arcade
6713753_1738696178_141_11001_10,10772425638,competitive
6712043_1738700026_497_11001_50,5044599010,arcade
6713320_1738704486_177_11001_50,50496211356,competitive
6713315_1738700723_91_11001_50,5058656206,competitive
6711669_1738708183_260_11001_50,5029048017,competitive
5664781_1738705956_82_11001_50,5098427640,competitive
6712187_1738711446_501_11001_50,50613813943,competitive
6711727_1738713125_222_11001_50,50465410395,competitive
6711363_1738718778_803_11001_50,5073613237,competitive
6711753_1738719999_1111_11001_50,5073613639,competitive
6711585_1738716122_1031_11001_50,5024066384,competitive
6711551_1738717494_1028_11001_50,5057458493,competitive
6713692_1738718800_852_11001_10,10563925284,custom
6713493_1738721002_614_11001_10,10312422906,custom
6713868_1738717654_442_11001_10,10444524992,custom
4891220_1738476845_172_11001_10,10593923775,competitive
4891345_1738475698_317_11001_10,10446324122,competitive
4890846_1738527697_211_11001_10,10584025061,custom
6711840_1738709162_603_11001_50,5066979701,competitive
5664781_1738706465_93_11001_50,5045338472,competitive
6713304_1738707322_269_11001_50,5082278034,competitive
6711730_1738711580_583_11001_50,5038616682,competitive
6713303_1738702154_157_11001_50,50750112240,competitive
6711402_1738710810_10_11001_50,50613813968,competitive
6713847_1738706870_158_11001_10,10530822201,competitive
4890912_1738708683_488_11001_10,10576022918,competitive
4890703_1738701312_350_11001_10,10958028004,competitive
6713471_1738706369_160_11001_10,10873123320,competitive
6711570_1738697566_689_11001_50,50262710014,competitive
6711477_1738709863_468_11001_50,5065785803,competitive
6713541_1738711784_654_11001_10,10527718711,competitive
6711306_1738714502_218_11001_50,50943210947,competitive
6713545_1738702581_193_11001_10,10460330533,competitive
6713595_1738708579_120_11001_10,10952928726,competitive
6711408_1738703935_501_11001_50,5068058148,competitive
6713483_1738705906_1049_11001_10,10704930401,competitive
6711811_1738696815_361_11001_50,5040064475,competitive
6713877_1738701140_16_11001_10,10368619469,competitive
6711412_1738698042_844_11001_50,50141610938,competitive
6714942_1738720276_45_11001_10,10679232876,quick-play
6713885_1738719552_778_11001_10,10858817390,quick-play
6713386_1738718324_578_11001_10,10525625996,quick-play
4891221_1738717550_537_11001_10,10139524905,quick-play
6713437_1738714892_327_11001_10,10591231536,competitive
6714178_1738718806_341_11001_10,10818321049,quick-play
4891586_1738712371_18_11001_10,10180722541,competitive
6713534_1738713669_35_11001_10,10217522676,competitive
4891219_1738716304_738_11001_10,10386420011,arcade
6714226_1738716743_251_11001_10,10853819000,quick-play
4891729_1738703301_1357_11001_10,10299124192,competitive
6713954_1738708140_120_11001_10,10134422705,competitive
4891123_1738705080_168_11001_10,10229621592,competitive
4891073_1738702450_141_11001_10,10902422183,competitive
4891658_1738717277_72_11001_10,10437921863,competitive
6713601_1738716153_513_11001_10,10148120210,competitive
4891225_1738710914_195_11001_10,10692023616,competitive
6713499_1738709793_185_11001_10,10174225262,competitive
4891729_1738641237_129_11001_10,10376916756,competitive
6713862_1738633613_550_11001_10,10981216281,custom
6713464_1738632542_155_11001_10,10960026261,custom
4891304_1738714854_384_11001_10,10579827285,quick-play
6713452_1738700717_27_11001_10,10785620392,quick-play
6714156_1738714398_188_11001_10,10528921688,quick-play
6713539_1738701933_96_11001_10,10664920232,quick-play
4890844_1738717437_400_11001_10,10284821470,quick-play
6713383_1738718200_351_11001_10,10154718498,quick-play
4891507_1738716678_190_11001_10,10477418856,quick-play
6713876_1738701432_29_11001_10,10650227159,quick-play
6713642_1738700079_502_11001_10,10365121277,quick-play
4892050_1738720671_92_11001_10,10785126679,competitive
6713623_1738720228_917_11001_10,10562018301,competitive
6713395_1738714621_375_11001_10,10511919688,competitive
4890652_1738716602_87_11001_10,10853819915,competitive
6713712_1738698480_339_11001_10,10546027805,quick-play
6714453_1738696650_1932_11001_10,10424721164,quick-play
6697385_1738480717_760_11001_10,10276724783,arcade
4891442_1738461434_476_11001_10,10453226189,competitive
4891149_1738464009_978_11001_10,10897416169,competitive
6714193_1738465696_368_11001_10,10242321715,competitive
6714426_1738467070_242_11001_10,10984529401,competitive
6713828_1738459091_47_11001_10,10992325166,competitive
4891430_1738462510_120_11001_10,10469817864,competitive
4890879_1738460487_666_11001_10,10152425418,competitive
4891596_1738721152_374_11001_10,10336222534,custom
4891098_1738719073_434_11001_10,10776228434,custom
4891278_1738720273_183_11001_10,10215821720,custom
6714185_1738455272_399_11001_10,10669821611,competitive
4890786_1738457516_424_11001_10,10294820864,competitive
6714088_1738454304_506_11001_10,10164222220,competitive
4891049_1738448976_219_11001_10,10167121951,competitive
4891237_1738712282_242_11001_10,10777923607,competitive
6714276_1738715135_46_11001_10,10932024944,competitive
6711358_1738705479_86_11001_50,50346716778,competitive
6711449_1738706564_136_11001_50,50803710324,competitive
5664956_1738700900_287_11001_50,5043678101,competitive
6711352_1738540583_114_11001_50,5092385846,competitive
6712039_1738702151_152_11001_50,50531112878,competitive
6711652_1738525196_144_11001_50,50842312296,competitive
6711513_1738527613_156_11001_50,5093226198,competitive
6711676_1738526850_311_11001_50,5035119740,competitive
6711661_1738528524_2_11001_50,5028518577,competitive
6711845_1738523798_786_11001_50,5049159402,competitive
6712175_1738705736_267_11001_50,5098427949,competitive
6711669_1738703540_86_11001_50,5082949611,competitive
6711508_1738698043_199_11001_50,50177110435,competitive
6714939_1738719749_10_11001_10,10455027380,custom
6711710_1738689511_326_11001_50,5052714813,competitive
5664876_1738459491_155_11001_50,5011266775,competitive
6711328_1738719826_97_11001_50,50877615085,competitive
6714463_1738718845_70_11001_10,10851527347,competitive
6713955_1738717738_184_11001_10,10487315644,competitive
6711893_1738715881_652_11001_50,5016049777,competitive
6711546_1738713023_380_11001_50,5036878084,competitive
6711748_1738714361_1077_11001_50,5034148864,competitive
6711700_1738711586_227_11001_50,50482210136,competitive
6711326_1738709628_84_11001_50,5090939764,competitive
6711534_1738716662_553_11001_50,5016049496,competitive
6711538_1738710402_681_11001_50,5081377280,competitive
6713396_1738631118_146_11001_10,10724019815,custom
6712187_1738714818_577_11001_50,5054447909,competitive
6712023_1738707027_541_11001_50,5080717303,competitive
6711727_1738705492_66_11001_50,5023685685,competitive
6191163_1738696980_102_11001_50,5012989609,custom
6191263_1738698359_46_11001_50,50756510479,custom
6711546_1738712899_377_11001_50,5074257528,competitive
6711773_1738698582_108_11001_50,5080028323,competitive
6711806_1738700222_513_11001_50,5032377786,competitive
6711582_1738701619_500_11001_50,5028695733,competitive
6191255_1738702258_64_11001_50,5055379976,custom
6711894_1738703697_217_11001_50,5094106436,competitive
6191245_1738700232_436_11001_50,5034249822,custom
6713320_1738704759_187_11001_50,50393711647,competitive
6713329_1738702609_112_11001_50,5027467268,competitive
4890786_1738719500_89_11001_10,10302936372,competitive
6711843_1738718615_863_11001_50,5059909252,competitive
6711310_1738717129_119_11001_50,50877615434,competitive
6712023_1738714714_728_11001_50,5042926515,competitive
6711906_1738715780_795_11001_50,5054447410,competitive
5664786_1738713510_23_11001_50,50939411715,competitive
6711840_1738697521_334_11001_50,5072837083,competitive
4890727_1738704919_113_11001_10,10924018406,competitive
6713972_1738711490_154_11001_10,10572920195,competitive
6714421_1738720873_118_11001_10,10848930004,competitive
4891317_1738706501_15_11001_10,10878520890,quick-play
4891045_1738709179_127_11001_10,10551625381,competitive
4891115_1738707843_177_11001_10,10264724077,competitive
6714237_1738719578_326_11001_10,10227917087,quick-play
6713405_1738714865_584_11001_10,10948625744,competitive
6711585_1738699767_585_11001_50,5036738288,competitive
6711521_1738689860_132_11001_50,5052978720,competitive
6711388_1738670458_161_11001_50,5082939697,competitive
6711614_1738682625_259_11001_50,5066187227,competitive
6711732_1738678122_69_11001_50,5069069877,competitive
6711527_1738608518_173_11001_50,5052608635,competitive
6711679_1738607103_451_11001_50,5071516360,competitive
6711318_1738609288_101_11001_50,5065795751,competitive
6711328_1738369318_1_11001_50,50214011261,competitive
6711322_1738455221_241_11001_50,5053719558,competitive
6711869_1738364547_162_11001_50,50619912319,competitive
6711663_1738365874_243_11001_50,5074029036,competitive
6711704_1738363462_90_11001_50,50299213018,competitive
6711849_1738362436_550_11001_50,5031308173,competitive
6711854_1738368634_289_11001_50,5081164813,competitive
6711537_1738360392_271_11001_50,5077612640,competitive
6711586_1738708005_1426_11001_50,5079877892,competitive
6711698_1738710075_162_11001_50,5065319378,competitive
6712023_1738704748_480_11001_50,5063874747,competitive
6713671_1738716809_36_11001_10,10284821231,competitive
4891588_1738718117_162_11001_10,10953526989,competitive
6711525_1738705368_65_11001_50,50346716036,competitive
6711930_1738690813_97_11001_50,5084107330,competitive
6711599_1738709044_420_11001_50,50309610284,competitive
6712145_1738703848_1825_11001_50,5013719818,competitive
6711445_1738688130_702_11001_50,50252510797,competitive
6711560_1738626875_724_11001_50,5060669022,competitive
6711679_1738704632_69_11001_50,50473613966,competitive
6711888_1738631586_780_11001_50,5017259541,competitive
6712020_1738628007_258_11001_50,5048819944,competitive
6712057_1738625647_513_11001_50,5090795904,competitive
6711444_1738623167_879_11001_50,50877510828,competitive
6713544_1738713898_838_11001_10,10762825005,competitive
6712057_1738624301_481_11001_50,50362512650,competitive
6713692_1738715226_742_11001_10,10168122802,competitive
5664883_1738168818_703_11001_50,50191711280,custom
5664963_1738169966_74_11001_50,50315610682,custom
6714940_1738719689_9_11001_10,10534918384,custom
4891098_1738704260_101_11001_10,10206521369,competitive
6714081_1738525126_118_11001_10,10856224243,custom
6713672_1738718590_508_11001_10,10696420485,custom
4890673_1738703528_147_11001_10,10461125801,competitive
4890789_1738527295_15_11001_10,10235014917,custom
6713851_1738523401_239_11001_10,10572024222,custom
6713322_1738708364_311_11001_50,5060248661,competitive
6713322_1738707260_277_11001_50,5055109337,competitive
4891592_1738463626_161_11001_10,10232115615,competitive
6713953_1738713292_415_11001_10,10303226612,quick-play
6713993_1738712476_352_11001_10,10728112947,quick-play
6712175_1738704281_230_11001_50,5094106805,competitive
6713762_1738711103_599_11001_10,10541716771,quick-play
6711302_1738698088_97_11001_50,50869514647,competitive
6711700_1738702791_27_11001_50,50135310412,competitive
6711585_1738700163_600_11001_50,5046747387,competitive
6711507_1738694935_69_11001_50,50201313652,competitive
6711465_1738699015_664_11001_50,5014976663,competitive
6711933_1738692183_120_11001_50,5020337629,competitive
5664786_1738687955_75_11001_50,5013617649,competitive
6712038_1738101843_362_11001_50,50565512714,competitive
5665005_1738104922_218_11001_50,5068006598,competitive
6711667_1738017503_890_11001_50,5089668913,competitive
6711710_1738688815_319_11001_50,5013617040,competitive
6711784_1738016228_398_11001_50,5026089055,competitive
6711840_1738689857_156_11001_50,5098759906,competitive
6711430_1738102994_719_11001_50,5061157437,competitive
6714063_1738635530_77_11001_10,10790621187,competitive
6713923_1738720855_306_11001_10,10876731071,custom
6714299_1738719331_151_11001_10,10227917462,custom
6713765_1738717569_146_11001_10,10764429406,custom
6713597_1738718319_863_11001_10,10334326293,custom
6712047_1738622249_440_11001_50,5094739440,competitive
6711360_1738707377_232_11001_50,5055109781,competitive
6713289_1738617081_208_11001_50,5083635714,competitive
6711614_1738685792_338_11001_50,5095579823,competitive
6711437_1738619721_630_11001_50,5076299986,competitive
6711876_1738712780_573_11001_50,5076439051,competitive
6713309_1738618252_141_11001_50,5085126808,competitive
6711646_1738621259_174_11001_50,5050619566,competitive
6711383_1738616056_12_11001_50,5053659556,competitive
6712012_1738614846_281_11001_50,50650410760,competitive
6711878_1738701326_216_11001_50,5012349562,custom
6711540_1738696059_679_11001_50,5087798401,custom
6711620_1738699307_3_11001_50,50501810035,custom
4891275_1738627138_239_11001_10,10345522760,competitive
6713808_1738624384_411_11001_10,10812730773,competitive
6713915_1738711873_251_11001_10,10266324329,competitive
6713367_1738547607_907_11001_10,10232519242,quick-play
6714493_1738628251_1540_11001_10,10630025999,competitive
6713640_1738623023_527_11001_10,10782630166,competitive
4891453_1738717728_1613_11001_10,10764429207,competitive
4891262_1738720936_241_11001_10,10188428611,competitive
4891593_1738720034_253_11001_10,10277725379,competitive
4891596_1738717077_209_11001_10,10483921135,competitive
4891079_1738719008_284_11001_10,10386125149,competitive
4890630_1738703430_101_11001_10,10620216734,competitive
4891132_1738702329_46_11001_10,10700924265,competitive
4890929_1738704862_337_11001_10,10996724656,competitive
4891092_1738705979_1721_11001_10,10270823921,competitive
4890948_1738698816_202_11001_10,10813219638,competitive
6713940_1738634350_509_11001_10,10127421624,competitive
6713352_1738629951_793_11001_10,10307931504,competitive
4891254_1738714615_426_11001_10,10937317782,competitive
4891627_1738715825_84_11001_10,10808218692,competitive
6714179_1738632873_305_11001_10,10769724915,competitive
4891232_1738631319_397_11001_10,10630231323,competitive
6714203_1738558373_1393_11001_10,10165120797,competitive
4890944_1738555381_526_11001_10,10345219749,competitive
4890944_1738556710_557_11001_10,10693826120,competitive
4891739_1738629161_10_11001_10,10695523882,competitive
4890942_1738696744_145_11001_10,10389025001,competitive
4890627_1738655089_752_11001_10,10245420200,competitive
4891453_1738659994_459_11001_10,10411827887,competitive
4890682_1738658752_752_11001_10,10275019116,competitive
4891074_1738698026_21_11001_10,10143421396,competitive
4891526_1738553758_166_11001_10,10776918326,competitive
4890963_1738653038_1483_11001_10,10704530878,competitive
4890945_1738654211_2046_11001_10,10459627403,competitive
6714139_1738362855_219_11001_10,10507317686,competitive
4890696_1738552459_940_11001_10,10942525465,competitive
6714230_1738530185_156_11001_10,10662522817,competitive
4890628_1738651634_1034_11001_10,10516618462,competitive
4891307_1738528594_171_11001_10,10963723613,competitive
4890832_1738439888_109_11001_10,10717019510,competitive
6713706_1738364142_7_11001_10,10723219541,competitive
4891001_1738716744_593_11001_10,10761831120,competitive
4890704_1738531216_850_11001_10,10558132328,competitive
4891301_1738554485_870_11001_10,10636225095,competitive
6713375_1738613097_97_11001_10,10347418006,competitive
6713472_1738611763_45_11001_10,10315826476,competitive
6713687_1738689160_31_11001_10,10880121328,competitive
4891117_1738535645_320_11001_10,10202717186,competitive
4890905_1738601525_27_11001_10,10326820795,competitive
4890689_1738534864_197_11001_10,10603327111,competitive
6713581_1738608310_320_11001_10,10842522172,competitive
6714185_1738532709_6_11001_10,10239227292,competitive
4890696_1738533804_461_11001_10,10560422971,competitive
4890941_1738701488_314_11001_10,10835528621,competitive
6714223_1738528707_90_11001_10,10322220937,competitive
4891096_1738527828_376_11001_10,10967230849,competitive
4891243_1738530753_44_11001_10,10949627729,competitive
6713677_1738526758_396_11001_10,10547633686,competitive
6711735_1738699473_503_11001_50,5087346347,competitive
5665002_1738701344_110_11001_50,5033457481,quick-play
6712185_1738708304_1795_11001_50,50177715188,competitive
6711763_1738684366_184_11001_50,5059828531,competitive
6712015_1738706879_385_11001_50,5064229919,competitive
6712128_1738619371_329_11001_50,5021218057,competitive
4891601_1738716215_109_11001_10,10306718522,competitive
4890628_1738703063_672_11001_10,10808217923,competitive
4891453_1738701635_1249_11001_10,10650227581,competitive
6713671_1738704347_477_11001_10,10573316197,quick-play
6711556_1738530766_3059_11001_50,5094028572,quick-play
6713377_1738532187_229_11001_10,10812324071,quick-play
6711354_1738663318_77_11001_50,5021822969,competitive
6711858_1738525425_134_11001_50,50842312952,competitive
6711311_1738453968_57_11001_50,5068629194,competitive
6711324_1738455156_58_11001_50,50693910195,competitive
6711399_1738528165_177_11001_50,5064347152,competitive
6713325_1738453283_428_11001_50,5044598374,competitive
4890629_1738703770_280_11001_10,10820926897,quick-play
4890769_1738718109_116_11001_10,10265123920,custom
4892050_1738720877_105_11001_10,10679123496,custom
4890711_1738717243_127_11001_10,10372225049,custom
4891073_1738700051_74_11001_10,10777720990,competitive
4890831_1738696432_262_11001_10,10558515382,competitive
6711935_1738694837_269_11001_50,50459114768,quick-play
6713282_1738696112_56_11001_50,50929713667,quick-play
6191116_1738695470_48_11001_50,5085789056,quick-play
4890817_1738692373_247_11001_10,10160425853,competitive
4890782_1738611905_53_11001_10,10462417267,competitive
4890820_1738611070_331_11001_10,10527925321,competitive
4891024_1738613537_197_11001_10,10746734109,competitive
4890723_1738609805_67_11001_10,10146724736,competitive
6697129_1738607594_49_11001_10,10495030443,competitive
4890683_1738693990_942_11001_10,10629924762,competitive
4890825_1738604639_227_11001_10,10211129705,competitive
4890939_1738603233_29_11001_10,10808312149,competitive
6713439_1738712634_1026_11001_10,10170221077,competitive
4890708_1738708935_450_11001_10,10319324650,competitive
4890803_1738710326_1_11001_10,10717322358,competitive
6713817_1738700731_78_11001_10,10225424186,competitive
4890919_1738699406_14_11001_10,10365121358,competitive
4891091_1738709017_313_11001_10,10653017020,quick-play
6713656_1738702154_377_11001_10,10475918725,competitive
6714209_1738711498_6_11001_10,10201326856,quick-play
4891126_1738708586_334_11001_10,10778331927,quick-play
4890964_1738709649_514_11001_10,10922922566,quick-play
4890959_1738710885_637_11001_10,10688628073,quick-play
6713891_1738710380_355_11001_10,10919729471,quick-play
6713828_1738712769_580_11001_10,10892923245,quick-play
4890923_1738712175_962_11001_10,10941926291,quick-play
6714453_1738713242_2445_11001_10,10737918047,quick-play
6713507_1738707246_381_11001_10,10213822905,quick-play
6713883_1738705604_202_11001_10,10994421349,quick-play
6713485_1738706128_299_11001_10,10320921260,quick-play
6713691_1738706596_690_11001_10,10704930138,quick-play
6714149_1738717220_202_11001_10,10139524146,competitive
6711311_1738694194_291_11001_50,5011966616,competitive
6711715_1738720445_1098_11001_50,5026816507,competitive
6713299_1738621485_345_11001_50,5093329298,competitive
6711579_1738620287_165_11001_50,50979211614,competitive
6711352_1738540466_109_11001_50,5014969677,competitive
6711946_1738541595_351_11001_50,5098889437,competitive
6712026_1738542957_720_11001_50,5019157461,competitive
6711426_1738547643_181_11001_50,5011965256,competitive
6712170_1738546619_1097_11001_50,5045495580,competitive
6713531_1738715864_413_11001_10,10323032731,competitive
4892061_1738719135_13_11001_10,10427816076,competitive
6711702_1738699958_518_11001_50,5067898512,competitive
6711799_1738694987_392_11001_50,50666710833,competitive
6713728_1738691316_16_11001_10,10988513239,competitive
6714897_1738651747_614_11001_10,10702731040,competitive
6714494_1738719541_39_11001_10,10840825313,competitive
4890963_1738654040_1507_11001_10,10423326065,competitive
6713685_1738646706_539_11001_10,10624922179,competitive
6713564_1738714260_334_11001_10,10341831084,competitive
6713692_1738717373_805_11001_10,10284821545,competitive
4891415_1738693443_1735_11001_10,10823220126,quick-play
6713556_1738713145_682_11001_10,10482121355,competitive
6711808_1738542222_1194_11001_50,50334811304,competitive
4891183_1738478356_447_11001_10,10648417306,competitive
4891466_1738461863_507_11001_10,10731218375,competitive
4891058_1738656120_480_11001_10,10249022925,competitive
6711774_1738526019_134_11001_50,50278410833,competitive
4891540_1738477459_331_11001_10,10592919915,competitive
6713291_1738461063_541_11001_50,50160911867,competitive
6711330_1738654847_307_11001_50,5049215177,competitive
4890709_1738696688_198_11001_10,10193821891,competitive
4890713_1738692933_199_11001_10,10423016367,competitive
6713423_1738689323_274_11001_10,10305127992,competitive
4891334_1738207321_87_11001_10,10608520649,competitive
6713504_1738684867_198_11001_10,10495129533,competitive
4890979_1738211270_1088_11001_10,10895519710,competitive
4892134_1738203209_141_11001_10,10179521990,custom
4890720_1738702501_967_11001_10,10788625809,competitive
4891203_1738711470_91_11001_10,10907628444,competitive
4891000_1738210352_760_11001_10,10265925308,competitive
4891245_1738710502_174_11001_10,10442125981,competitive
6714020_1738707231_46_11001_10,10671616474,competitive
4891426_1738204365_431_11001_10,10951334988,custom
6713931_1738705215_56_11001_10,10757726741,competitive
6713819_1738703652_119_11001_10,10499817007,competitive
4891453_1738708656_1402_11001_10,10903925391,competitive
4890823_1738201901_961_11001_10,10900727321,custom
4891049_1738700970_174_11001_10,10785620727,competitive
4891258_1738201134_701_11001_10,10434122408,custom
6713354_1738700071_72_11001_10,10878011781,competitive
4891235_1738633351_438_11001_10,10443416374,competitive
6711500_1738601685_157_11001_50,5014345893,competitive
6712014_1738606750_113_11001_50,50811910037,competitive
6711302_1738600370_36_11001_50,5092386000,competitive
6711298_1738596524_216_11001_50,5084717185,competitive
4890809_1738697419_314_11001_10,10513220071,competitive
6711707_1738598428_175_11001_50,50966911468,competitive
6713307_1738697743_28_11001_50,50177110817,competitive
4891159_1738628930_433_11001_10,10833227564,competitive
6711535_1738677465_267_11001_50,5089048282,competitive
6711820_1738599302_34_11001_50,50175712717,competitive
4890711_1738696298_438_11001_10,10109329753,competitive
6711355_1738607525_700_11001_50,50507111343,competitive
6713692_1738630219_424_11001_10,10597119024,competitive
6711327_1738597276_280_11001_50,5016869640,competitive
4890754_1738200188_336_11001_10,10199018357,custom
4891010_1738199449_769_11001_10,10300418827,custom
4890706_1738043460_1114_11001_10,10328819751,competitive
4891489_1738042080_615_11001_10,10131018946,competitive
6713315_1738701628_116_11001_50,5070629409,competitive
4890840_1738719737_673_11001_10,10277725591,custom
4891442_1738720533_273_11001_10,10782719132,custom
4890824_1738720799_591_11001_10,10629526539,competitive
6713394_1738710013_799_11001_10,10706924826,competitive
4890967_1738703410_261_11001_10,10275020475,competitive
6713672_1738718117_492_11001_10,10367820397,competitive
4890648_1738705805_566_11001_10,10236718295,competitive
4890727_1738704313_104_11001_10,10876033381,competitive
4891209_1738708903_200_11001_10,10495723704,competitive
4891737_1738647121_420_11001_10,10939429198,competitive
4890945_1738645488_1715_11001_10,10889318619,competitive
4890643_1738699788_231_11001_10,10619820075,competitive
4891254_1738706360_98_11001_10,10750425566,competitive
4890840_1738707418_301_11001_10,10139619237,competitive
4891103_1738702622_84_11001_10,10770020533,competitive
4890709_1738701549_388_11001_10,10773524518,competitive
4892061_1738646261_652_11001_10,10590327910,competitive
4890663_1738703924_53_11001_10,10772030213,competitive
4890825_1738712460_476_11001_10,10834529431,competitive
4890763_1738707549_232_11001_10,10319324689,competitive
6697363_1738470512_71_11001_10,10694017844,quick-play
6696969_1738646290_303_11001_10,10870816062,competitive
6714484_1738471219_273_11001_10,10772118917,quick-play
6714362_1738469509_370_11001_10,10558921593,quick-play
6713583_1738469929_1172_11001_10,10938225971,quick-play
6714135_1738468997_1379_11001_10,10563225916,quick-play
6714228_1738467431_850_11001_10,10890527218,quick-play
4891592_1738642448_555_11001_10,10196520753,competitive
4891225_1738644117_584_11001_10,10880620229,competitive
6713727_1738468404_105_11001_10,10143524653,quick-play
6697303_1738639204_401_11001_10,10342621825,competitive
6714192_1738466827_367_11001_10,10510620154,quick-play
4891059_1738643253_1042_11001_10,10169523205,competitive
6711612_1738721329_439_11001_50,5055908625,competitive
6711307_1738717751_375_11001_50,50797811841,competitive
6713827_1738466164_1132_11001_10,10937316890,quick-play
4891153_1738465471_1018_11001_10,10505326033,quick-play
6713290_1738719985_500_11001_50,50846812433,competitive
6711534_1738711991_477_11001_50,5098989975,competitive
6711650_1738711088_216_11001_50,50760410387,competitive
6711388_1738716441_220_11001_50,5055908633,competitive
6711641_1738715812_327_11001_50,50390012975,competitive
6711836_1738708955_366_11001_50,5066979975,competitive
6711840_1738713293_679_11001_50,5088164766,competitive
6711523_1738710262_440_11001_50,5076439545,competitive
4890993_1738698467_142_11001_10,10171221442,competitive
6713538_1738686289_227_11001_10,10575224848,custom
6713536_1738697204_370_11001_10,10252526491,competitive
6711517_1738458066_1197_11001_50,5023105466,arcade
6711303_1738280881_24_11001_50,5055378650,arcade
6711308_1738458304_19_11001_50,5073996536,arcade
4890948_1738753062_1545_11001_10,10203024521,competitive
4891103_1738750682_552_11001_10,10996725243,competitive
6714301_1738751773_1279_11001_10,10933921192,competitive
6711481_1738280462_164_11001_50,5067336133,arcade
6711308_1738457807_6_11001_50,5029958261,arcade
