2025-02-02T19:10:50.967525,the-punisher,27,Shabadubie,4932,116,2006485428
2025-02-02T19:10:50.967525,the-punisher,28,lobbyyy,4931,64,2006105335
2025-02-02T19:10:50.967525,the-punisher,29,EloTerrorist96,4931,31,5447516
2025-02-02T19:10:50.967525,the-punisher,30,Rakta,4931,128,339638122
2025-02-02T19:10:50.967525,the-punisher,31,tallbeans,4930,56,204381038
2025-02-02T19:10:50.967525,the-punisher,32,cardin,4927,30,649559192
2025-02-02T19:10:50.967525,the-punisher,33,Fleta,4924,50,1898726871
2025-02-02T19:10:50.967525,the-punisher,34,IBeNO0,4924,56,337845027
2025-02-02T19:10:50.967525,the-punisher,35,sn1pamasta2013,4924,122,673796102
2025-02-02T19:10:50.967525,the-punisher,36,7Dyn,4919,31,1133082396
2025-02-02T19:10:50.967525,the-punisher,37,Ihwaaa,4917,30,1085991076
2025-02-02T19:10:50.967525,the-punisher,38,-Erik Magnus-,4917,39,1795475763
2025-02-02T19:10:50.967525,the-punisher,39,ABG FEIN,4916,108,712664060
2025-02-02T19:10:50.967525,the-punisher,40,canisendnudes,4915,49,1638284089
2025-02-02T19:10:50.967525,the-punisher,41,Sprytom,4914,38,2139423463
2025-02-02T19:10:50.967525,the-punisher,42,smah47,4911,33,1369366006
2025-02-02T19:10:50.967525,the-punisher,43,Rexen.,4904,48,2127765012
2025-02-02T19:10:50.967525,the-punisher,44,asouiz,4902,42,482334504
2025-02-02T19:10:50.967525,the-punisher,45,MarlboroKnight,4901,115,466429761
2025-02-02T19:10:50.967525,the-punisher,46,FAITHFEETWOOD,4901,41,709961717
2025-02-02T19:10:50.967525,the-punisher,47,casheew,4900,93,1306027342
2025-02-02T19:10:50.967525,the-punisher,48,111FRIEREN,4900,31,1964123006
2025-02-02T19:10:50.967525,the-punisher,49,DevHigh,4900,34,1173043622
2025-02-02T19:10:50.967525,the-punisher,50,FoxAA,4899,36,2070888241
2025-02-02T19:10:50.967525,the-punisher,51,VEDTX,4895,48,1398951678
2025-02-02T19:10:50.967525,the-punisher,52,beurandeun,4890,40,1675282518
2025-02-02T19:10:50.967525,the-punisher,53,SchreudzTV,4885,43,2005548628
2025-02-02T19:10:50.967525,the-punisher,54,Snakerrs,4881,44,2018010329
2025-02-02T19:10:50.967525,the-punisher,55,Symfuhny,4877,68,1630491235
2025-02-02T19:10:50.967525,the-punisher,56,Za36h,4876,91,1592881640
2025-02-02T19:10:50.967525,the-punisher,57,00Rust,4872,117,720505106
2025-02-02T19:10:50.967525,the-punisher,58,Lolequn,4872,172,1062227272
2025-02-02T19:10:50.967525,the-punisher,59,SeedOilHater,4869,34,176980549
2025-02-02T19:10:50.967525,the-punisher,60,GressV,4863,49,66238116
2025-02-02T19:10:50.967525,the-punisher,61,BloomPls,4859,60,622481576
2025-02-02T19:10:50.967525,the-punisher,62,bruhzzy,4858,233,1816783295
2025-02-02T19:10:50.967525,the-punisher,63,zz sync,4857,30,1644628818
2025-02-02T19:10:50.967525,the-punisher,64,Redoxicated,4856,36,546950865
2025-02-02T19:10:50.967525,the-punisher,65,Not hugE,4853,36,942177617
2025-02-02T19:10:50.967525,the-punisher,66,Kurse,4853,67,378344813
2025-02-02T19:10:50.967525,the-punisher,67,Soaphx,4850,30,1136352412
2025-02-02T19:10:50.967525,the-punisher,68,Kephrіі,4848,92,1765036784
2025-02-02T19:10:50.967525,the-punisher,69,whoribleplayer,4846,113,575205252
2025-02-02T19:10:50.967525,the-punisher,70,Dabi,4846,32,951313228
2025-02-02T19:10:50.967525,the-punisher,71,good kitten <3,4844,69,475122382
2025-02-02T19:10:50.967525,the-punisher,72,z i a,4844,75,1358232719
2025-02-02T19:10:50.967525,the-punisher,73,hotdogrealbad,4843,110,406914549
2025-02-02T19:10:50.967525,the-punisher,74,Tuckerrz,4843,114,107045094
2025-02-02T19:10:50.967525,the-punisher,75,alexsio,4840,31,1789941959
2025-02-02T19:10:50.967525,the-punisher,76,KUGLICA,4835,31,637760374
2025-02-02T19:10:50.967525,the-punisher,77,steadyFPS.,4835,35,1439496407
2025-02-02T19:10:50.967525,the-punisher,78,dt.,4834,37,648756222
2025-02-02T19:10:50.967525,the-punisher,79,狙撃神,4833,72,1551711455
2025-02-02T19:10:50.967525,the-punisher,80,Musicow,4833,67,1980504071
2025-02-02T19:10:50.967525,the-punisher,81,no3sup,4833,32,1711116473
2025-02-02T19:10:50.967525,the-punisher,82,Vooshii,4832,48,453106201
2025-02-02T19:10:50.967525,the-punisher,83,Mark-Grayson,4829,78,945989711
2025-02-02T19:10:50.967525,the-punisher,84,Prinz.glr,4828,48,1311410831
2025-02-02T19:10:50.967525,the-punisher,85,DamianBuppy,4826,53,323067278
2025-02-02T19:10:50.967525,the-punisher,86,Misrok,4826,46,2104773477
2025-02-02T19:10:50.967525,the-punisher,87,Lexphen,4824,30,1875023146
2025-02-02T19:10:50.967525,the-punisher,88,MBS1,4823,31,31751795
2025-02-02T19:10:50.967525,the-punisher,89,swag,4823,43,1123612027
2025-02-02T19:10:50.967525,the-punisher,90,zSethh,4823,69,612565774
2025-02-02T19:10:50.967525,the-punisher,91,beats her guts,4822,56,946381874
2025-02-02T19:10:50.967525,the-punisher,92,Aimbotmir,4822,34,1515246074
2025-02-02T19:10:50.967525,the-punisher,93,maxxiep,4821,73,730824562
2025-02-02T19:10:50.967525,the-punisher,94,Siegellz,4820,30,85363062
2025-02-02T19:10:50.967525,the-punisher,95,AeonXYZ,4820,118,898415968
2025-02-02T19:10:50.967525,the-punisher,96,start 2 wonder,4819,133,1727258315
2025-02-02T19:10:50.967525,the-punisher,97,DrBritish,4819,34,1509381037
2025-02-02T19:10:50.967525,the-punisher,98,xKale,4819,31,1469418155
2025-02-02T19:10:50.967525,the-punisher,99,HEAD CLICKER,4818,229,811514105
2025-02-02T19:10:50.967525,the-punisher,100,Hellfire3777,4818,35,1297221568
2025-02-02T19:11:05.040520,storm,1,Rymazing,5312,41,1272342893
2025-02-02T19:11:05.040520,storm,2,KayZzeR,5274,30,53149655
2025-02-02T19:11:05.040520,storm,3,PoxX,5233,48,460144938
2025-02-02T19:11:05.040520,storm,4,XLR84SPEED,5213,85,1259772234
2025-02-02T19:11:05.040520,storm,5,Healis_TTV,5194,84,726053674
2025-02-02T19:11:05.040520,storm,6,nrg,5157,68,1227423758
2025-02-02T19:11:05.040520,storm,7,stravery,5149,154,1263678808
2025-02-02T19:11:05.040520,storm,8,LOURENS.,5135,45,631239682
2025-02-02T19:11:05.040520,storm,9,Gnoma69,5116,91,1931189542
2025-02-02T19:11:05.040520,storm,10,VeryStickyGuy,5102,45,758587770
2025-02-02T19:11:05.040520,storm,11,Bready_,5101,39,575999283
2025-02-02T19:11:05.040520,storm,12,psychotic,5100,58,1138941233
2025-02-02T19:11:05.040520,storm,13,Vâlê,5100,46,1724283952
2025-02-02T19:11:05.040520,storm,14,Etsu,5098,56,215975216
2025-02-02T19:11:05.040520,storm,15,Knuten,5091,50,1626846043
2025-02-02T19:11:05.040520,storm,16,pøkey,5084,112,189146510
2025-02-02T19:11:05.040520,storm,17,i ate,5070,43,1136869022
2025-02-02T19:11:05.040520,storm,18,Hydrogen_Bomb5,5057,33,1889296224
2025-02-02T19:11:05.040520,storm,19,zExalt,5056,31,710329137
2025-02-02T19:11:05.040520,storm,20,senorhoff,5053,39,1379681684
2025-02-02T19:11:05.040520,storm,21,MCHOOOOOOPER,5043,35,1197495745
2025-02-02T19:11:05.040520,storm,22,Josh369,5043,41,1886301703
2025-02-02T19:11:05.040520,storm,23,DragonDangle,5018,38,1915091234
2025-02-02T19:11:05.040520,storm,24,King Bob,5017,41,1646176478
2025-02-02T19:11:05.040520,storm,25,kayjii,5016,52,1478208388
2025-02-02T19:11:05.040520,storm,26,ReportRT,5013,48,163107371
2025-02-02T19:11:05.040520,storm,27,Fandori_TTV,5012,51,446666043
2025-02-02T19:11:05.040520,storm,28,Smashᅟ,5009,30,1231005255
2025-02-02T19:11:05.040520,storm,29,xlazy,5004,131,99341712
2025-02-02T19:11:05.040520,storm,30,Whitee Lebron,5004,126,1512000847
2025-02-02T19:11:05.040520,storm,31,brettt,5003,43,1081048219
2025-02-02T19:11:05.040520,storm,32,Slopо,4991,45,1917215551
2025-02-02T19:11:05.040520,storm,33,THE_Something,4986,44,1897148806
2025-02-02T19:11:05.040520,storm,34,sham1,4984,64,1580403136
2025-02-02T19:11:05.040520,storm,35,YZNSA,4978,52,196539459
2025-02-02T19:11:05.040520,storm,36,TypicalAsian21,4975,51,1554433775
2025-02-02T19:11:05.040520,storm,37,yorifps,4973,143,178327016
2025-02-02T19:11:05.040520,storm,38,Tensa_,4973,36,1944722345
2025-02-02T19:11:05.040520,storm,39,FrozenNQ,4966,53,1300918882
2025-02-02T19:11:05.040520,storm,40,Phup,4965,39,70664318
2025-02-02T19:11:05.040520,storm,41,b0nes10,4963,60,382336783
2025-02-02T19:11:05.040520,storm,42,Taimou,4962,120,1596754186
2025-02-02T19:11:05.040520,storm,43,bhloo,4961,32,1234707971
2025-02-02T19:11:05.040520,storm,44,wolvеrine,4957,156,344737520
2025-02-02T19:11:05.040520,storm,45,ᵈᵘᵉˡⁱˢᵗ,4956,97,1338791437
2025-02-02T19:11:05.040520,storm,46,DinneFan,4955,55,252081131
2025-02-02T19:11:05.040520,storm,47,BeheMoth202,4955,65,1426303495
2025-02-02T19:11:05.040520,storm,48,ItsGBA,4954,32,342453167
2025-02-02T19:11:05.040520,storm,49,сиконаута,4952,51,1628028227
2025-02-02T19:11:05.040520,storm,50,419,4950,44,880270894
2025-02-02T19:11:05.040520,storm,51,メSTYXメ,4950,51,552706790
2025-02-02T19:11:05.040520,storm,52,Tramear,4947,205,1951224000
2025-02-02T19:11:05.040520,storm,53,BrownMoose1,4944,39,1782140456
2025-02-02T19:11:05.040520,storm,54,greedƴ,4942,46,711290242
2025-02-02T19:11:05.040520,storm,55,Bentup,4939,40,936080112
2025-02-02T19:11:05.040520,storm,56,Klewx,4938,41,1862757869
2025-02-02T19:11:05.040520,storm,57,Vinner,4933,65,1540286613
2025-02-02T19:11:05.040520,storm,58,Cadyy,4933,201,1216143036
2025-02-02T19:11:05.040520,storm,59,IL0veNewJeans,4932,40,762727389
2025-02-02T19:11:05.040520,storm,60,7.62,4932,45,917637454
2025-02-02T19:11:05.040520,storm,61,Blazze,4932,30,396261449
2025-02-02T19:11:05.040520,storm,62,한국인이 아니,4932,44,983665501
2025-02-02T19:11:05.040520,storm,63,Rakta,4931,152,339638122
2025-02-02T19:11:05.040520,storm,64,SIVO,4927,53,222634968
2025-02-02T19:11:05.040520,storm,65,Apebee,4927,187,556597177
2025-02-02T19:11:05.040520,storm,66,First Second,4925,31,1510859327
2025-02-02T19:11:05.040520,storm,67,Sacrement,4925,109,1132516621
2025-02-02T19:11:05.040520,storm,68,Symfuhny,4924,88,1630491235
2025-02-02T19:11:05.040520,storm,69,vexaur,4924,77,1046057794
2025-02-02T19:11:05.040520,storm,70,Avenger Yuki,4922,34,647430591
2025-02-02T19:11:05.040520,storm,71,JuraaOW,4921,34,592116708
2025-02-02T19:11:05.040520,storm,72,bnanshusband,4918,37,1694540152
2025-02-02T19:11:05.040520,storm,73,89.Tanoshi,4914,34,5149389
2025-02-02T19:11:05.040520,storm,74,Linkzer,4914,30,974541510
2025-02-02T19:11:05.040520,storm,75,ExodionPanda,4913,60,1073242038
2025-02-02T19:11:05.040520,storm,76,Enanthate,4910,49,831303576
2025-02-02T19:11:05.040520,storm,77,hikcup,4907,60,1822747089
2025-02-02T19:11:05.040520,storm,78,ik ga dood,4906,31,2113788628
2025-02-02T19:11:05.040520,storm,79,Perfect Egoist,4906,32,1315242065
2025-02-02T19:11:05.040520,storm,80,ShonP,4905,30,1367150668
2025-02-02T19:11:05.040520,storm,81,Teleopsia,4905,31,1186707363
2025-02-02T19:11:05.040520,storm,82,ButtonMasher,4904,55,680521020
2025-02-02T19:11:05.040520,storm,83,Pinclone,4903,37,1732817266
2025-02-02T19:11:05.040520,storm,84,nyremmE,4901,42,1726738334
2025-02-02T19:11:05.040520,storm,85,Nanosm,4900,33,1877076381
2025-02-02T19:11:05.040520,storm,86,AJ.Little,4898,44,1368997460
2025-02-02T19:11:05.040520,storm,87,gollumfish,4898,39,338425512
2025-02-02T19:11:05.040520,storm,88,ilovepuppies07,4894,47,1334025825
2025-02-02T19:11:05.040520,storm,89,GUTSHOT115,4893,154,411746046
2025-02-02T19:11:05.040520,storm,90,LALOOOOOOOH,4892,47,846552843
2025-02-02T19:11:05.040520,storm,91,ßayonettą,4889,81,1778932325
2025-02-02T19:11:05.040520,storm,92,okoklive,4888,70,871613716
2025-02-02T19:11:05.040520,storm,93,outplayinbush,4887,65,983595680
2025-02-02T19:11:05.040520,storm,94,chime-,4886,38,1603565237
2025-02-02T19:11:05.040520,storm,95,ICrimsonix,4886,91,1554422468
2025-02-02T19:11:05.040520,storm,96,Eggnogdog,4885,70,965418565
2025-02-02T19:11:05.040520,storm,97,SirDrTitan,4884,124,1817233115
2025-02-02T19:11:05.040520,storm,98,LumiPoo,4883,33,987729851
2025-02-02T19:11:05.040520,storm,99,sillywhitedog7,4881,92,1558989679
2025-02-02T19:11:05.040520,storm,100,Snakerrs,4881,37,2018010329
2025-02-02T19:11:17.499801,loki,1,SJP,5315,95,836560430
2025-02-02T19:11:17.499801,loki,2,L9PAWJOBDRAVEN,5310,62,221729145
2025-02-02T19:11:17.499801,loki,3,dongmin,5295,54,571911194
2025-02-02T19:11:17.499801,loki,4,Wyni25,5250,237,1522984376
2025-02-02T19:11:17.499801,loki,5,harveƴ,5210,109,583570316
2025-02-02T19:11:17.499801,loki,6,iRemiix,5167,81,1176469067
2025-02-02T19:11:17.499801,loki,7,DRP,5167,42,1678847637
2025-02-02T19:11:17.499801,loki,8,Linepro,5155,30,1217938227
2025-02-02T19:11:17.499801,loki,9,Prinçé,5152,110,783409252
2025-02-02T19:11:17.499801,loki,10,ShroomsSoup,5151,114,2105966244
2025-02-02T19:11:17.499801,loki,11,Velocitｙ,5147,45,1922478665
2025-02-02T19:11:17.499801,loki,12,marshall,5137,63,612735731
2025-02-02T19:11:17.499801,loki,13,loyr,5132,233,261335088
2025-02-02T19:11:17.499801,loki,14,FrightType,5132,145,219657737
2025-02-02T19:11:17.499801,loki,15,onlylegs,5131,59,1964298369
2025-02-02T19:11:17.499801,loki,16,JAIX,5118,38,1011550527
2025-02-02T19:11:17.499801,loki,17,Altair,5108,69,509919814
2025-02-02T19:11:17.499801,loki,18,VERYLARGEDOG,5107,45,2077269847
2025-02-02T19:11:17.499801,loki,19,Nuk,5106,60,1827332554
2025-02-02T19:11:17.499801,loki,20,ovan81,5105,118,1988561851
2025-02-02T19:11:17.499801,loki,21,Huntery,5104,142,1792387637
2025-02-02T19:11:17.499801,loki,22,lumii,5103,32,5707048
2025-02-02T19:11:17.499801,loki,23,month,5103,60,1311708461
2025-02-02T19:11:17.499801,loki,24,dridro,5103,35,2794990
2025-02-02T19:11:17.499801,loki,25,Amano76,5101,30,1925966093
2025-02-02T19:11:17.499801,loki,26,psychotic,5100,52,1138941233
2025-02-02T19:11:17.499801,loki,27,Aregar,5090,117,305678668
2025-02-02T19:11:17.499801,loki,28,_Sewerslvt,5089,49,1380867933
2025-02-02T19:11:17.499801,loki,29,"j,c",5080,50,1452965026
2025-02-02T19:11:17.499801,loki,30,dinne,5072,88,430723426
2025-02-02T19:11:17.499801,loki,31,TimTimCJ,5071,181,1932858044
2025-02-02T19:11:17.499801,loki,32,Lopxz,5070,55,844755560
2025-02-02T19:11:17.499801,loki,33,omgbaiser,5064,34,1634291423
2025-02-02T19:11:17.499801,loki,34,Cinnabxn,5053,63,1499145096
2025-02-02T19:11:17.499801,loki,35,7tr0,5050,73,848710852
2025-02-02T19:11:17.499801,loki,36,devin1,5042,32,1763601079
2025-02-02T19:11:17.499801,loki,37,Chunky,5029,36,346670726
2025-02-02T19:11:17.499801,loki,38,CrazyCarl1,5028,47,322150724
2025-02-02T19:11:17.499801,loki,39,Wzrrior,5026,139,1466805415
2025-02-02T19:11:17.499801,loki,40,Gozen,5025,32,1875668629
2025-02-02T19:11:17.499801,loki,41,Omxrii,5020,210,1977356885
2025-02-02T19:11:17.499801,loki,42,AboNow,5018,104,1869365975
2025-02-02T19:11:17.499801,loki,43,Sandbi,5017,241,1791824480
2025-02-02T19:11:17.499801,loki,44,Killa666,5017,84,489307127
2025-02-02T19:11:17.499801,loki,45,baiser,5015,42,926365766
2025-02-02T19:11:17.499801,loki,46,DealWithHim,5015,163,1939139150
2025-02-02T19:11:17.499801,loki,47,LudaKaii,5011,141,1394871188
2025-02-02T19:11:17.499801,loki,48,Snumayushi,5010,32,1076266946
2025-02-02T19:11:17.499801,loki,49,Smashᅟ,5009,63,1231005255
2025-02-02T19:11:17.499801,loki,50,jibory,5008,146,277790407
2025-02-02T19:11:17.499801,loki,51,WolfGangFultz,5007,71,403798538
2025-02-02T19:11:17.499801,loki,52,Okami_013,5006,76,889930329
2025-02-02T19:11:17.499801,loki,53,Mieky,5005,146,698536841
2025-02-02T19:11:17.499801,loki,54,mL7,5005,76,81503500
2025-02-02T19:11:17.499801,loki,55,Deagon,5003,52,1704897802
2025-02-02T19:11:17.499801,loki,56,Nikato,5002,103,34591331
2025-02-02T19:11:17.499801,loki,57,SëlfFëllatio,4997,59,791862363
2025-02-02T19:11:17.499801,loki,58,Pasiw0,4997,76,413670785
2025-02-02T19:11:17.499801,loki,59,Safe..,4997,132,424009987
2025-02-02T19:11:17.499801,loki,60,TTVCringeAlarm,4996,52,485508210
